Title,Corp,Condition,Location,Tag,Link
"에너지부문(에너지진단, 그린리모델링, 컨설팅) 신입,경력 채용",(주)신화엔지니어링종합건축사사무소,경력무관초대졸↑정규직,대전동구,"공조설비, 건축설비, 공조냉동기사, 에너지관리, 리모델링 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44400801
와이앤비푸드 각 부문별 신입&경력 채용,(주)와이앤비푸드농업회사법인,신입·경력초대졸↑정규직,충남논산시,"SNS마케팅, 마케팅, 재무, 회계, 마케팅기획 외 수정일 22/10/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44259341
[코스닥 상장] (주)이즈미디어 개발/연구인력 채용,(주)이즈미디어,경력무관초대졸↑정규직,경기안양시 동안구,"API, 유지보수, VisualC·C++, VHDL, C# 외 수정일 22/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44034773
2022 하반기 글로벌 지원팀 중국 담당자 채용,(주)비밸런스,"경력무관학력무관정규직3,000 (면접 후 협의)",서울마포구,"통/번역, 중국어, 화장품, 뷰티 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44377857
iOS 모바일앱 개발,(주)다우기술,경력 5~10년초대졸↑정규직,경기전체,"Objective-C, API, 유지보수, 아키텍쳐, iOS 외 수정일 22/11/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43853766
Front-end Developer 프론트엔드 개발자,(주)온더,경력학력무관정규직,서울서초구,"TypeScript, C++, 프론트엔드, 블록체인, Solidity 외 등록일 22/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44101529
[기술연구소]  임베디드 SW 개발자 경력채용,(주)필옵틱스,경력3년↑대졸↑정규직,경기오산시,"C언어, VisualC·C++, C++, S/W, Linux 외 등록일 22/10/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44286363
마음숲아트원미술학원과 함께하실 사랑넘치는 선생님을 모십니다,주식회사 하트포레,경력 1~2년초대졸↑정규직·파트,경기남양주시,"음악, 학원강사, 파트강사, 미술, 유아교육 외 등록일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44346823
WebGL 개발자 모집,(주)잔디소프트,신입·경력대졸↑정규직,서울전체,"C언어, ECMAScript, Javascript, C++, 웹개발 외 수정일 22/04/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42867378
[정육각] 신선식품 제품개발자 (축산),(주)정육각,경력3년↑대졸↑정규직,서울강남구,"R&D, 제조, 생산, 품질관리, 식품 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44104202
Android App 개발자 모집,한국전자인증㈜,경력2년↑대졸↑정규직,서울서초구,"Objective-C, API, C언어, 유지보수, C# 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44331242
SW검증 (고신뢰시스템 검증)_대전,슈어소프트테크(주),경력 2~10년초대졸↑정규직,대전전체,"C언어, C#, C++, S/W, S/W 외 수정일 22/02/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41431249
부설연구소 (R&D) - 전자팀 신입/경력 모집,(주)와이즈,경력무관대졸↑정규직,서울금천구,"R&D, PCB, 연구원, 반도체, 생산 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44432267
[넷마블 F&C 자회사] AI Researcher 및 SW 엔지니어 채용,메타버스엔터테인먼트(주),경력무관학력무관정규직,서울성동구,"C언어, 유지보수, 머신러닝, C#, C++ 외 수정일 22/10/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44221060
울산 서울삼성정형외과에서 방사선사 구인합니다.,서울삼성정형외과의원,경력무관초대졸↑정규직260 만원,울산남구,"방사선사, 영상의학과, 정형외과, 신경외과, 재활의학과 등록일 22/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44078422
수성시장역 마디시원통증의학과 방사선사 (아르바이트) 구합니다,마디시원마취통증의학과의원,경력2년↑초대졸↑아르바이트,대구수성구,"방사선사, 병원·진료 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44350157
[브랜드 유즈] 비주얼 디자이너 모집,(주)더파운더즈,경력 3~5년학력무관정규직,서울강남구,"VMD, 시각디자인, 웹디자인, 그래픽디자인, 산업디자인 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44381327
따뜻하고 사람냄새나는 선생님 모셔요.  송도강의하는아이들수학,강의하는아이들수학학원,"경력무관대졸↑정규직·계약직4,400 만원",인천연수구,"학원강사, 수학, 과외, 경제, 입시학원 외 등록일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44347409
2022 [이상기획] 하반기 채용 (사회자 / MC),이상기획,경력무관학력무관정규직,부산부산진구,"MC, 홍보대행사, 전시기획, 컨벤션, 이벤트대행 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44354416
기술개발부 모바일팀(IOS) 채용,더이앤엠(주),경력 3~7년초대졸↑정규직,서울전체,"Objective-C, API, WebRTC, iOS, Swift 외 수정일 22/06/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41316092
"[에이텍티앤/세종] S/W개발자 모집 (웹개발, 앱개발)",(주)에이텍티앤,경력1년↑초대졸↑정규직,세종특별자치시,"C언어, C++, iOS, Android, 앱개발 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44329495
iOS APP 개발자 모집,한국전자인증㈜,경력2년↑대졸↑정규직,서울서초구,"Objective-C, API, C언어, C#, UI/UX 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44331257
방산관련 응용 소프트웨어 개발자,(주)넷커스터마이즈,신입·경력학력무관정규직,대전전체,"C언어, C#, C++, S/W, 임베디드 외 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40837676
안드로이드 앱개발 담당자 채용,가온브로드밴드(주),경력무관학력무관정규직,경기성남시 분당구,"C언어, Android, 앱개발, Linux, 임베디드리눅스 외 등록일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44400994
안드로이드 / iOS 개발자,(주)디지캡,신입·경력초대졸↑정규직,서울전체,"Objective-C, iOS, Swift, Android, 앱개발 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44404951
(정규직/주5일) 본사 총무팀 신입사원(경력무관) 채용공고,(주)리튬플러스,경력무관고졸↑정규직,경기성남시 분당구,"총무, 경영지원, 비품관리, 사내행사, 전산총무 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44441507
Machine Vision Engineer / 전문연구요원,라온피플(주),경력무관석사↑정규직·전문연구요원,경기성남시 분당구,"머신러닝, OpenCV, C++, Pytorch, Python 외 등록일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44300700
환경(신재생에너지)부문 인재모집 (그린뉴딜 100대기업 선정),새한환경기술(주),신입·경력초대졸↑정규직,서울금천구,"CAD, 기술연구, 기계설계, CAD, 환경플랜트 외 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44420875
방사선사 고정아르바이트 채용 공고 - 경력무관,동아신경외과의원,경력무관학력무관파트·아르바이트,대구수성구,"방사선사, 정형외과, 신경외과, 재활의학과 수정일 22/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44090121
LabView 개발자 경력 채용,(주)인엘씨테크놀러지,경력 3~10년대졸↑정규직,대전전체,"C언어, C#, C++, S/W, S/W 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44346539
[윌라] 데이터 엔지니어,(주)인플루엔셜,신입·경력학력무관정규직,서울전체,"머신러닝, AWS, Spark, Hadoop, ElasticStack 외 등록일 22/11/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44363099
상장사 경영지원부/인사 담당자/경력사원 모집,(주)제노포커스,경력 4~8년대졸↑정규직,대전유성구,"인사, 채용담당자, 면접/인터뷰, 건강보조식품, 의약·제약 외 등록일 22/10/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44261494
(주)코인알파 경기도 광주 물류센터 팀원 1명 모집,(주)코인알파,경력무관고졸↑정규직,경기광주시,"재고관리, 물류관리, 창고관리, 유통업, 물류업 외 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44362680
(주)케미랜드 품질관리팀 부서장/팀장 모집,㈜케미랜드,경력5년↑대졸↑정규직,경기안성시,"품질관리, 화장품, 기타제조업 수정일 22/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44082555
[워라벨가능] 온라인영업팀 & 오프라인영업팀,피넛컴퍼니(주),경력무관학력무관정규직,경기의정부시,"리테일MD, 영업, 영업관리, 온라인마케팅, 오픈마켓 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44333415
AK아이에스 백화점/쇼핑몰 시스템 운영 및 개발  담당자 모집,AK아이에스(주),신입초대졸↑정규직,서울마포구,"Pro-C, AWS, WAS, SCM, Java 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44327633
(주)포시에스 전문연구요원(병역특례) SW개발자 채용,(주)포시에스,경력무관석사↑정규직,서울강남구,"C#, MFC, C++, 클라우드, iOS 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44356601
React / React Native / javascript 개발자(경력),(주)블록오디세이,경력 2~5년대졸↑정규직,서울전체,"Objective-C, API, 유지보수, CSS, ReactJS 외 수정일 22/01/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41111248
"반도체 장비 회로설계, Simulation, FPGA, HW개발(판교/천안)",반석써치(주),경력 3~13년초대졸↑정규직,경기성남시 분당구,"C언어, VHDL, OrCAD, MCU, PCB 외 등록일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44458006
Mechanical/Manufacturing Software Developer,알테어엔지니어링(주),경력 1~10년대졸↑정규직,경기전체,"C언어, C++, Java, 웹개발, Python 외 수정일 22/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43965797
국내 유일 시니어 관련 플랫폼 기업 THK컴퍼니 영업기획 채용,(주)티에이치케이컴퍼니,경력 3~8년초대졸↑정규직,서울금천구,"B2C, 영업, 영업관리, 영업지원, 영업전략 외 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44355745
"웹, 앱, 응용개발(음성, 언어, 자연어처리, 머신러닝 개발 보조)",보리(주),경력무관학력무관정규직·계약직,경기안산시 상록구,"C언어, 머신러닝, 백엔드/서버개발, UI/UX, C++ 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44042825
유명 금융그룹 지주사 경력 채용 진행,HR컨설팅(주),신입·경력초대졸↑정규직,서울강남구,"Objective-C, 유지보수, 백엔드/서버개발, WAS, C++ 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44440812
"광고, 시각, 편집, 웹 디자이너 모집",디자인호인,경력무관학력무관정규직,서울송파구,"카탈로그, PhotoShop, 일러스트레이터, 편집디자인, 그래픽디자인 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44253859
소프트웨어 개발 및 기술지원 담당 직원모집,에이스트로닉스(주),경력무관초대졸↑정규직,서울구로구,"C언어, C++, Linux, 임베디드, 네트워크 외 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44437559
반도체 제조용 장비 제어프로그램 개발,비전세미콘(주),경력 3~10년학력무관정규직,세종특별자치시,"C언어, C++, S/W, S/W, 반도체 외 수정일 22/09/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42688381
[국내IT대기업] 모의해킹 전문가,(주)스카우트,경력7년↑대졸↑정규직,서울강남구,"C++, Java, Python, 보안컨설팅, 모의해킹 외 등록일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44397232
인덕션 쿡탑(전기레인지) 소프트웨어(SW) 개발 담당,(주)커리어케어,경력3년↑대졸↑정규직,경기평택시,"C언어, MCU, C++, S/W, 임베디드 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442920
송도 키즈웨일수영장 차량동승 보조선생님 채용,키즈웨일아카데미(주),"경력무관학력무관정규직9,160 원",인천연수구,"차량도우미, 차량동승, 수영장 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44413064
[초봉 3000만] 교육기업 에듀플렉스 명륜점,에듀플렉스,"경력무관대졸↑정규직3,000 (면접 후 협의)",부산금정구,"교육운영, 학원생관리, 교육컨설턴트, 학원강사, 교육상담 외 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44301932
산업재제품 Telematics 담당/영어가능/3년이상,(주)커리어앤유,경력 3~11년대졸↑정규직,경기성남시 분당구,"생산, 기계설계, 제품설계, 메카트로닉스, TMS 외 등록일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44466011
"신차 장기렌트 / 리스 카슐랭 영업사원 모집 (DB제공 , 경력자",카슐랭 1지점,경력무관학력무관프리랜서,인천부평구,"영업, 영업관리, 영업직, 영업전략, 영업기획 외 등록일 22/10/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44240314
긴급) 운영 PMO - 업계 최고 대기업 - 최우대,휴머레인컨설팅,경력3년↑학력무관정규직,서울강남구,"Objective-C, PM(프로젝트매니저), 머신러닝, UI/UX, 컨설턴트 외 등록일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44467323
(Embeded Linux) 블랙박스 SW 개발 - 중견 제조업체,피엔씨서치,경력 4~12년대졸↑정규직,경기성남시 분당구,"C언어, MCU, Android, S/W, Linux 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44375228
Mobile Application 개발(Robot Software Engineer),(주)플라잎,경력 3~5년대졸↑정규직,경기전체,"Objective-C, ECMAScript, Javascript, React-Native, React 외 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44036590
[MiNER] iOS 개발자,주식회사 마이너,경력 1~5년학력무관정규직,서울전체,"Objective-C, 머신러닝, iOS, Swift, 앱개발 외 수정일 22/04/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42896251
안드로이드 / iOS 개발자,(주)시큐리온,신입·경력대졸↑정규직,서울전체,"Objective-C, 유지보수, iOS, Swift, Android 외 수정일 22/06/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43361046
[인천] 영상PD(경력자),(주)제이엠아이엔티엘,경력학력무관계약직,인천서구,"PD/AD/FD, 프리미어, 영상제작, 촬영, 영상디자인 외 등록일 22/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44047984
제조 및 생산 / 서비스(A/S) 정규직 채용 (기계/전기/펌프/모터),코리아모터펌프(주),경력무관학력무관정규직,경기화성시,"조립, 제조, 생산, 생산관리, 기계조작원 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44445263
"[서울] 인재 채용 (비임상, PK 연구)",(주)유빅스테라퓨틱스,경력무관석사↑정규직,서울송파구,"임상개발, 연구원, 생명과학, 제약/바이오, 동물실험 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44319351
시스템연구소 신규/경력 개발인력 채용,(주)엘트로닉스,경력 5~15년초대졸↑정규직,경기수원시 권선구,"제조, 기구설계, H/W, 전장설계, CAD 외 수정일 22/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44072946
[모비데이즈] 온라인 광고 디자이너 경력직 채용(-11.30),(주)모비데이즈,경력2년↑학력무관정규직,서울강남구,"인포그래픽, 그래픽디자인, 프리미어, 광고디자인, 디지털디자인 외 등록일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44328916
[알트에이] 임베디드 펌웨어 개발자 & 시각 디자이너 채용,(주)알트에이,경력무관초대졸↑정규직,서울금천구,"C언어, PhotoShop, C++, 시각디자인, 일러스트레이터 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44386230
[부천] (주)웹이즈 홍보마케팅 직원 채용 (신입/경력),(주)웹이즈,경력무관학력무관정규직,경기부천시,"마케팅, 마케팅기획, 마케팅전략, 이벤트프로모션, 광고마케팅 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44177021
"(평택, 오산) 오산미군공군기지 내 레스토랑(주방, 홀서빙) 채용",(주)뮤직아이티,경력무관고졸↑정규직·계약직,경기평택시,"홀서빙, 주방보조, 주방, 식당, 한식당 외 수정일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44366772
[금천구/정규직] 소프트웨어 개발 연구원 경력직 채용,(주)사람인에이치에스,경력3년↑대졸↑정규직,서울금천구,"C언어, 유지보수, VisualBasic, 백엔드/서버개발, QA/테스터 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44273992
(대전/서울/판교)꿀비 경력직 채용공고(웹개발),(주)꿀비,경력3년↑대졸↑정규직,대전서구,"백엔드/서버개발, Javascript, C++, React, 앱개발 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44438126
[물류대기업] Multi AGV 경로 최적화 알고리즘 개발,KY컨설팅그룹,경력 5~10년대졸↑정규직,서울중구,"머신러닝, AI(인공지능), C++, 솔루션, SE(시스템엔지니어) 외 등록일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44386166
대구 광고 회사 라온디어스 영상 제작자 및 디렉터 모집,(주)라온디어스,경력무관학력무관정규직,대구동구,"카탈로그, 애프터이펙트, MCN, 파이널컷, 마케팅 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44378768
스마트컨트랙트 (DeFi) 개발자 채용,주식회사 온블록,"경력무관대졸↑정규직6,000 만원",서울용산구,"API, AWS, 백엔드/서버개발, C++, Git 외 등록일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44397357
광고 AE 모집,(주)푸른망아지,신입·경력고졸↑정규직,서울관악구,"AE(광고기획자), 마케팅, 마케팅기획, 마케팅전략, 온라인마케팅 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44429775
DDR. SOC 반도체 테스트장비 SW개발(판교)-중견기업,반석써치(주),경력 2~15년초대졸↑정규직,경기성남시 분당구,"C언어, VisualC·C++, C#, VisualBasic, MFC 외 수정일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44358325
설쌤TV와 설쌤앱의 영상편집을 책임질 분을 모십니다.,(주)단꿈아이,경력5년↑학력무관정규직,경기성남시 분당구,"프리미어, 영상편집, 영상제작, 영상디자인, 인터넷방송 외 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44357659
[바이오 신약 기업/서울]  사업개발(BD) 담당 경력직 채용,(주)브이비젼,경력6년↑대졸↑정규직,서울강남구,"R&D, R&D기획, 전략기획, 사업기획, M&A 외 등록일 22/11/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44368911
웹 개발유지보수(java) 경력 채용,(주)유비아이오티,경력3년↑대졸↑정규직·계약직,경기성남시 분당구,"유지보수, Pro-C, 백엔드/서버개발, Tomcat, C++ 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44328869
(주)슈빅 하반기 신입사원 모집[주5일 1일 7시간30분근무],주식회사 슈빅,"신입고졸↑정규직2,900 이상 (면접 후 협의)",서울성동구,"쇼핑몰관리, 주문관리, 배송상담, 주문접수, 배송·택배 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44460014
2D 그래픽 디자인 경력직 모집,주식회사 리스시얼,경력 1~6년초대졸↑정규직,인천연수구,"PhotoShop, 그래픽디자인, 3D디자인, 2D디자인, 렌더링 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44383552
"[신입/경력] 영상처리, 컴퓨터비전/딥러닝 (병역특례 가능)",(주)큐픽스,경력 2~10년대졸↑정규직·전문연구요원,경기성남시 분당구,"머신러닝, 컴퓨터비전, OpenCV, C++, 클라우드 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44336847
커머스 웹디자이너 경력 채용,(주)스튜디오에피소드,경력 3~7년학력무관정규직·계약직,서울강남구,"PhotoShop, 마케팅, 시각디자인, 웹디자인, 그래픽디자인 외 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44428009
[신한회계법인] RSM국제부 외국회계사 USCPA 등,신한회계법인서울분실,경력 1~5년학력무관정규직,서울중구,"공인회계사, AICPA, 세무사, 재무, 회계 외 등록일 22/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44034730
연산당당한방병원 원무과장 모집 공고,당당한방병원 연산점,경력5년↑초대졸↑정규직,부산연제구,"원무, 수술, 한방병원, 검진센터, 한방병원 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44296790
KMPlayer MFC 개발자 채용,(주)판도라티비,경력 5~15년학력무관정규직,경기전체,"C언어, C#, MFC, C++, 클라우드 외 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44411878
[경력] 경리/인사/총무 담당자 모집,피피에스(주),경력1년↑고졸↑정규직,서울광진구,"회계, 더존, 총무, 인사, 인력관리 외 등록일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44327912
[1위 커머스기업] 하반기 뷰티브랜드 퍼포먼스 마케터 채용,(주)올리브인터내셔널,경력무관학력무관정규직,서울강남구,"SNS마케팅, SNS, 마케팅, 온라인마케팅, 디지털마케팅 외 등록일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44301937
코스닥상장사 비전 SW 개발자 - 근무지 경기남부,에이치알브로스,경력4년↑대졸↑정규직,경기화성시,"MFC, S/W, 영상처리, 반도체, 디스플레이 등록일 22/11/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44418246
[유통대기업] 온라인앱개발팀장  채용,온리원파트너스(주),경력 12~20년대졸↑정규직,서울강남구,"Objective-C, C++, 인터페이스, iOS, Swift 외 등록일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44452489
# 을지로3가 / KB국민카드 콜센터 CS상담 (주5일 평일근무) -M05,에스엠서치플러스(주),경력무관학력무관정규직,서울중구,"CS, 인바운드, 고객관리, 상담원, 전화상담 외 등록일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44463791
[의료기기] Digital HW 개발,(주)에스유스카우트,경력 4~6년대졸↑정규직,서울강동구,"VHDL, MCU, C++, Python, FPGA 외 등록일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44395080
React Native 개발자 (가상자산 거래소 앱 개발),(주)피어테크,경력 2~10년학력무관정규직,서울전체,"Objective-C, API, ISMS, ECMAScript, AWS 외 수정일 22/10/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43558700
[반도체 IC 칩] TEST Engineer 모집 (최고 수준 대우),(주)원세미콘,경력무관대졸↑정규직·계약직,경기수원시 영통구,"반도체설계, 반도체, 반도체, 회로설계, IC설계 외 수정일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44070946
[강남/자율주행] 스마트모빌리티 솔루션의 기술영업,(주)에이스랩,신입·경력대졸↑정규직,서울강남구,"C언어, C++, Java, Python, Linux 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44112455
[가산역 광고대행사] 예지씨앤씨 디지털 마케팅 AE 신입 채용,(주)예지씨앤씨,경력무관학력무관정규직210 이상 (면접 후 협의),서울금천구,"AE(광고기획자), 영업, 영업관리, 기획, 마케팅 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442423
주1회  방사선사 아르바이트 선생님을 모십니다,몸편한마취통증의학과의원,경력초대졸↑아르바이트,경북칠곡군,"방사선사, 병원·진료 등록일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44387546
[온라인 광고대행사] SNS 광고 담당자 채용,(주)오네스트,경력2년↑고졸↑정규직,경기성남시 분당구,"SNS마케팅, SNS, 마케팅, 온라인마케팅, 바이럴마케팅 외 수정일 22/10/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44036395
반도체/디스플레이 장비 제어 SW 개발,코닉오토메이션(주),신입·경력대졸↑정규직,경기화성시,"VisualC·C++, C#, C++, Linux, 소프트웨어개발 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44323167
백엔드 개발자(블록체인 개발자),(주)제트5,경력 3~10년학력무관정규직,서울전체,"C언어, ECMAScript, 백엔드/서버개발, Javascript, C++ 외 등록일 22/04/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42813206
주식회사 하삼동 수도권 근무 인천지사 SV 채용,(주)하삼동,경력무관학력무관정규직,인천연수구,"가맹점관리, 슈퍼바이저, 프랜차이즈 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44341986
[ENDAND] Flutter (플러터) 모바일 앱 개발자 모집,(주)엔드앤드코리아,경력 2~3년학력무관정규직,서울전체,"Objective-C, API, 유지보수, iOS, Swift 외 등록일 22/10/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44226841
